year,month,stand,species,elevation,plot,old.tag,new.tag,predawn,midday,potdiff
2019,july,POTRHA,POTR,H,A,,2331,-0.4134,-1.0335,-0.6201
2019,july,POTRHA,POTR,H,A,,2331,-0.4134,-0.93015,-0.51675
2019,july,POTRHA,POTR,H,A,,2247,-0.3445,-1.0335,-0.689
2019,july,POTRHA,POTR,H,A,,2247,-0.28249,-1.01283,-0.73034
2019,july,POTRHB,POTR,H,B,,2135,-0.31005,-0.90948,-0.59943
2019,july,POTRHB,POTR,H,B,,2135,-0.2756,-1.1024,-0.8268
2019,july,POTRHB,POTR,H,B,,2109,-0.25493,-0.93015,-0.67522
2019,july,POTRHB,POTR,H,B,,2109,-0.2067,-0.8268,-0.6201
2019,july,POTRHB,POTR,H,B,,2127,-0.29627,-0.84747,-0.5512
2019,july,POTRHB,POTR,H,B,,2127,-0.3445,-1.12996,-0.78546
2019,july,POTRHC,POTR,H,C,,2738,-0.3445,-0.93015,-0.58565
2019,july,POTRHC,POTR,H,C,,2738,-0.2067,-1.32288,-1.11618
2019,july,POTRHC,POTR,H,C,,2782,-0.37895,-0.70278,-0.32383
2019,july,POTRHC,POTR,H,C,,2782,-0.17225,-0.7579,-0.58565
2019,july,POTRHC,POTR,H,C,,2816,-0.17225,-0.79235,-0.6201
2019,july,POTRHC,POTR,H,C,,2816,-0.24115,-0.72345,-0.4823
2019,july,POTRHE,POTR,H,E,,2421,-0.37895,-0.93015,-0.5512
2019,july,POTRHE,POTR,H,E,,2421,-0.36517,-1.13685,-0.77168
2019,july,POTRHE,POTR,H,E,,2441,-0.28938,-0.70278,-0.4134
2019,july,POTRHE,POTR,H,E,,2441,-0.35139,-0.8957,-0.54431
2019,july,POTRHE,POTR,H,E,,2398,-0.26182,-0.7579,-0.49608
2019,july,POTRHE,POTR,H,E,,2398,-0.3445,-0.8957,-0.5512
2019,july,POTRHD,POTR,H,E,,2467,-0.24804,-1.464125,-1.216085
2019,july,POTRHD,POTR,H,D,,2467,-0.31005,-1.685294,-1.375244
2019,july,POTRHD,POTR,H,D,,2551,-0.3445,-0.841269,-0.496769
2019,july,POTRHD,POTR,H,D,,2551,-0.42029,-1.037634,-0.617344
2019,july,POTRHD,POTR,H,D,,2539,-0.24115,-1.016275,-0.775125
2019,july,POTRHD,POTR,H,D,,2539,-0.30316,-1.19197,-0.88881
2019,july,POTRHD,POTR,H,D,,2572,-0.2756,-0.753077,-0.477477
2019,july,POTRHD,POTR,H,D,,2572,-0.28249,-0.831623,-0.549133
2019,july,POTRMA,POTR,M,A,,710,-0.2067,-1.20575,-0.99905
2019,july,POTRMA,POTR,M,A,,710,-0.2756,-1.1713,-0.8957
2019,july,POTRMA,POTR,M,A,,783,-0.26182,-0.93015,-0.66833
2019,july,POTRMA,POTR,M,A,,783,-0.28938,-1.2402,-0.95082
2019,july,POTRMA,POTR,M,A,,779,-0.2756,-1.2402,-0.9646
2019,july,POTRMA,POTR,M,A,,779,-0.22737,-1.4469,-1.21953
2019,july,POTRMB,POTR,M,B,,1037,-0.28938,-1.3091,-1.01972
2019,july,POTRMB,POTR,M,B,,1037,-0.37895,-1.89475,-1.5158
2019,july,POTRMB,POTR,M,B,,1013,-0.3445,-1.4469,-1.1024
2019,july,POTRMB,POTR,M,B,,1013,-0.3445,-1.34355,-0.99905
2019,july,POTRMB,POTR,M,B,,1044,-0.44785,-1.73628,-1.28843
2019,july,POTRMB,POTR,M,B,,1044,-0.35828,-1.6536,-1.29532
2019,july,POTRMC,POTR,M,C,,623,-0.31005,-1.50891,-1.19886
2019,july,POTRMC,POTR,M,C,,623,-0.29627,-1.61915,-1.32288
2019,july,POTRMC,POTR,M,C,,618,-0.3445,-0.8957,-0.5512
2019,july,POTRMC,POTR,M,C,,618,-0.3445,-1.1024,-0.7579
2019,july,POTRMC,POTR,M,C,,T1,-0.37895,-1.89475,-1.5158
2019,july,POTRMC,POTR,M,C,,T1,-0.32383,-1.6536,-1.32977
2019,july,POTRMD,POTR,M,D,,1425,-0.2756,-1.55025,-1.27465
2019,july,POTRMD,POTR,M,D,,1425,-0.2756,-1.75695,-1.48135
2019,july,POTRMD,POTR,M,D,,1411,-0.24115,-0.8268,-0.58565
2019,july,POTRMD,POTR,M,D,,1411,-0.21359,-1.0335,-0.81991
2019,july,POTRMD,POTR,M,D,,1448,-0.28938,-1.34355,-1.05417
2019,july,POTRMD,POTR,M,D,,1448,-0.26871,-1.49513,-1.22642
2019,july,POTRME,POTR,M,E,,T3,-0.29627,-1.35044,-1.05417
2019,july,POTRME,POTR,M,E,,T3,-0.31694,-1.3091,-0.99216
2019,july,POTRME,POTR,M,E,,T5,-0.24115,-1.27465,-1.0335
2019,july,POTRME,POTR,M,E,,T5,-0.21359,-1.327014,-1.113424
2019,july,POTRME,POTR,M,E,,T1,-0.3445,-0.881231,-0.536731
2019,july,POTRME,POTR,M,E,,T1,-0.35828,-0.9646,-0.60632
2019,july,PIPOMA,PIPO,M,A,,1355,-1.55025,-1.3091,0.24115
2019,july,PIPOMA,PIPO,M,A,,1355,-1.20575,-1.48135,-0.2756
2019,july,PIPOMA,PIPO,M,A,,1322,-0.79235,-1.1713,-0.37895
2019,july,PIPOMA,PIPO,M,A,,1322,-0.86125,-1.2402,-0.37895
2019,july,PIPOMA,PIPO,M,A,,1331,-0.79235,-1.0335,-0.24115
2019,july,PIPOMA,PIPO,M,A,,1331,-0.689,-1.378,-0.689
2019,july,PIPOMB,PIPO,M,B,,1298,-0.86125,-3.119792,-2.258542
2019,july,PIPOMB,PIPO,M,B,,1298,-0.72345,-3.168022,-2.444572
2019,july,PIPOMB,PIPO,M,B,,1302,-0.79235,-1.61915,-0.8268
2019,july,PIPOMB,PIPO,M,B,,1302,-0.93015,-1.4469,-0.51675
2019,july,PIPOMB,PIPO,M,B,,1301,-0.9646,-1.1713,-0.2067
2019,july,PIPOMB,PIPO,M,B,,1301,-0.689,-1.3091,-0.6201
2019,july,PIPOMC,PIPO,M,C,,1216,-0.604253,-1.20575,-0.601497
2019,july,PIPOMC,PIPO,M,C,,1216,-0.99905,-1.3091,-0.31005
2019,july,PIPOMC,PIPO,M,C,,1240,-0.46163,-0.8957,-0.43407
2019,july,PIPOMC,PIPO,M,C,,1240,-0.6201,-1.34355,-0.72345
2019,july,PIPOMC,PIPO,M,C,,1249,-0.689,-1.698385,-1.009385
2019,july,PIPOMC,PIPO,M,C,,1249,-0.48919,-1.75695,-1.26776
2019,july,PIPOMD,PIPO,M,D,,1161,-0.44785,-1.55025,-1.1024
2019,july,PIPOMD,PIPO,M,D,,1161,-0.5512,-1.75695,-1.20575
2019,july,PIPOMD,PIPO,M,D,,1156,-0.43407,-1.5158,-1.08173
2019,july,PIPOMD,PIPO,M,D,,1156,-0.53053,-1.7225,-1.19197
2019,july,PIPOMD,PIPO,M,D,,1158,-0.4823,-1.2402,-0.7579
2019,july,PIPOMD,PIPO,M,D,,1158,-0.4134,-1.82585,-1.41245
2019,july,PIPOME,PIPO,M,E,,1258,-0.5512,-2.23925,-1.68805
2019,july,PIPOME,PIPO,M,E,,1258,-0.51675,-2.3426,-1.82585
2019,july,PIPOME,PIPO,M,E,,1256,-0.600808,-1.3091,-0.708292
2019,july,PIPOME,PIPO,M,E,,1256,-0.619411,-1.5847,-0.965289
2019,july,PIPOME,PIPO,M,E,,1281,-0.58565,-1.61915,-1.0335
2019,july,PIPOME,PIPO,M,E,,1281,-0.43407,-1.7225,-1.28843
2019,july,POTRHA,ABLA,H,A,,2310,-0.3445,-0.99905,-0.65455
2019,july,POTRHA,ABLA,H,A,,2310,-0.4134,-1.06795,-0.65455
2019,july,POTRHA,ABLA,H,A,,2300,-0.37895,-1.13685,-0.7579
2019,july,POTRHA,ABLA,H,A,,2300,-0.44785,-1.34355,-0.8957
2019,july,POTRHA,ABLA,H,A,,2264,-0.5512,-0.93015,-0.37895
2019,july,POTRHA,ABLA,H,A,,2264,-0.4823,-0.8957,-0.4134
2019,july,POTRHE,ABLA,H,E,,2356,-0.51675,-1.0335,-0.51675
2019,july,POTRHE,ABLA,H,E,,2356,-0.37895,-1.06795,-0.689
2019,july,POTRHE,ABLA,H,E,,2354,-0.58565,-0.9646,-0.37895
2019,july,POTRHE,ABLA,H,E,,2354,-0.51675,-1.378,-0.86125
2019,july,POTRHE,ABLA,H,E,,2395,-0.58565,-1.0335,-0.44785
2019,july,POTRHE,ABLA,H,E,,2395,-0.4823,-1.1713,-0.689
2019,july,ABLALD,ABLA,L,D,,843,-0.4823,-1.27465,-0.79235
2019,july,ABLALD,ABLA,L,D,,843,-0.37895,-1.1713,-0.79235
2019,july,ABLALD,ABLA,L,D,,912,-0.44785,-1.13685,-0.689
2019,july,ABLALD,ABLA,L,D,,912,-0.37895,-1.48135,-1.1024
2019,july,ABLALD,ABLA,L,D,,906,-0.5512,-1.3091,-0.7579
2019,july,ABLALD,ABLA,L,D,,906,-0.51675,-1.34355,-0.8268
2019,july,ABLALE,ABLA,L,E,T1,T1,-0.5512,-1.06795,-0.51675
2019,july,ABLALE,ABLA,L,E,T1,T1,-0.5512,-1.34355,-0.79235
2019,july,ABLALE,ABLA,L,E,T2,T2,-0.4823,-1.48135,-0.99905
2019,july,ABLALE,ABLA,L,E,T2,T2,-0.44785,-1.68805,-1.2402
2019,july,ABLALE,ABLA,L,E,T3,T3,-0.4134,-0.7579,-0.3445
2019,july,ABLALE,ABLA,L,E,T3,T3,-0.51675,-0.7579,-0.24115
2019,july,ABLAHF,ABLA,H,F,1,1,-0.4823,-1.1024,-0.6201
2019,july,ABLAHF,ABLA,H,F,1,1,-0.4823,-1.0335,-0.5512
2019,july,ABLAHF,ABLA,H,F,2,2,-0.4134,-0.8268,-0.4134
2019,july,ABLAHF,ABLA,H,F,2,2,-0.37895,-0.9646,-0.58565
2019,july,ABLAHF,ABLA,H,F,3,3,-0.44785,-0.8957,-0.44785
2019,july,ABLAHF,ABLA,H,F,3,3,-0.51675,-1.0335,-0.51675
2019,july,ABLAHE,ABLA,H,E,1,1,-0.5512,-1.13685,-0.58565
2019,july,ABLAHE,ABLA,H,E,1,1,-0.44785,-1.34355,-0.8957
2019,july,ABLAHE,ABLA,H,E,2,2,-0.37895,-1.13685,-0.7579
2019,july,ABLAHE,ABLA,H,E,2,2,-0.4134,-1.27465,-0.86125
2019,july,ABLAHE,ABLA,H,E,3,3,-0.3445,-2.30815,-1.96365
2019,july,ABLAHE,ABLA,H,E,3,3,-0.3445,-2.4115,-2.067
2019,july,ABLAHC,ABLA,H,C,L7,L7,-0.44785,-1.06795,-0.6201
2019,july,ABLAHC,ABLA,H,C,L7,L7,-0.4823,-1.1713,-0.689
2019,july,ABLAHC,ABLA,H,C,S1,S1,-0.37895,-1.68805,-1.3091
2019,july,ABLAHC,ABLA,H,C,S1,S1,-0.3445,-1.4469,-1.1024
2019,july,ABLAHC,ABLA,H,C,"""3""","""3""",-0.3445,-1.1024,-0.7579
2019,july,ABLAHC,ABLA,H,C,"""3""","""3""",-0.4134,-1.2402,-0.8268
2019,july,ABLAHD,ABLA,H,D,S4,S4,-0.44785,-1.2402,-0.79235
2019,july,ABLAHD,ABLA,H,D,S4,S4,-0.4823,-1.4469,-0.9646
2019,july,ABLAHD,ABLA,H,D,S2,S2,-0.3445,-0.8957,-0.5512
2019,july,ABLAHD,ABLA,H,D,S2,S2,-0.37895,-1.0335,-0.65455
2019,july,ABLAHD,ABLA,H,D,S7,S7,-0.3445,-1.20575,-0.86125
2019,july,ABLAHD,ABLA,H,D,S7,S7,-0.37895,-1.3091,-0.93015
2019,july,ABLAHA,ABLA,H,A,H5/S6,H5/S6,-0.37895,-0.99905,-0.6201
2019,july,ABLAHA,ABLA,H,A,H5/S6,H5/S6,-0.44785,-1.0335,-0.58565
2019,july,ABLAHA,ABLA,H,A,S5,S5,-0.44785,-1.13685,-0.689
2019,july,ABLAHA,ABLA,H,A,S5,S5,-0.4823,-1.27465,-0.79235
2019,july,ABLAHA,ABLA,H,A,T3,T3,-0.3445,-0.99905,-0.65455
2019,july,ABLAHA,ABLA,H,A,T3,T3,-0.4134,-1.13685,-0.72345
2019,july,ABLAMA,ABLA,M,A,T1,T1,-0.3445,-0.8268,-0.4823
2019,july,ABLAMA,ABLA,M,A,T1,T1,-0.3445,-0.8957,-0.5512
2019,july,ABLAMA,ABLA,M,A,S7,S7,-0.4823,-1.2402,-0.7579
2019,july,ABLAMA,ABLA,M,A,S7,S7,-0.4823,-1.378,-0.8957
2019,july,ABLAMA,ABLA,M,A,T4,T4,-0.44785,-1.20575,-0.7579
2019,july,ABLAMA,ABLA,M,A,T4,T4,-0.4134,-1.34355,-0.93015
2019,july,ABLAMB,ABLA,M,B,M12,M12,-0.37895,-0.8957,-0.51675
2019,july,ABLAMB,ABLA,M,B,M12,M12,-0.4134,-0.86125,-0.44785
2019,july,ABLAMB,ABLA,M,B,S1,S1,-0.51675,-1.1713,-0.65455
2019,july,ABLAMB,ABLA,M,B,S1,S1,-0.5512,-1.1713,-0.6201
2019,july,ABLAMB,ABLA,M,B,S7,S7,-0.51675,-0.9646,-0.44785
2019,july,ABLAMB,ABLA,M,B,S7,S7,-0.44785,-1.1713,-0.72345
2019,july,ABLAMC,ABLA,M,C,M?,M?,-0.44785,-1.13685,-0.689
2019,july,ABLAMC,ABLA,M,C,M?,M?,-0.4823,-1.2402,-0.7579
2019,july,ABLAMC,ABLA,M,C,unlabeled,unlabeled,-0.44785,-1.4469,-0.99905
2019,july,ABLAMC,ABLA,M,C,unlabeled,unlabeled,-0.44785,-1.7225,-1.27465
2019,july,ABLAMC,ABLA,M,C,S2,S2,-0.4823,-1.20575,-0.72345
2019,july,ABLAMC,ABLA,M,C,S2,S2,-0.44785,-1.34355,-0.8957
